Document Title,Authors,Author Affiliations,Publication Title,Date Added To Xplore,Publication_Year,Volume,Issue,Start Page,End Page,Abstract,ISSN,ISBNs,DOI,Funding Information,PDF Link,Author Keywords,IEEE Terms,INSPEC Controlled Terms,INSPEC Non-Controlled Terms,Mesh_Terms,Article Citation Count,Patent Citation Count,Reference Count,Copyright Year,License,Online Date,Issue Date,Meeting Date,Publisher,Document Identifier,,page_num
An Empirical Analysis of the Docker Container Ecosystem on GitHub,J. Cito; G. Schermann; J. E. Wittern; P. Leitner; S. Zumberi; H. C. Gall,"Software Evolution & Archit. Lab., Univ. of Zurich, Zurich, Switzerland",2017 IEEE/ACM 14th International Conference on Mining Software Repositories (MSR),20170703,2017,,,323,333,"Docker allows packaging an application with its dependencies into a standardized, self-contained unit (a so-called container), which can be used for software development and to run the application on any system. Dockerfiles are declarative definitions of an environment that aim to enable reproducible builds of the container. They can often be found in source code repositories and enable the hosted software to come to life in its execution environment. We conduct an exploratory empirical study with the goal of characterizing the Docker ecosystem, prevalent quality issues, and the evolution of Dockerfiles. We base our study on a data set of over 70000 Dockerfiles, and contrast this general population with samplings that contain the Top-100 and Top-1000 most popular Docker-using projects. We find that most quality issues (28.6%) arise from missing version pinning (i.e., specifying a concrete version for dependencies). Further, we were not able to build 34% of Dockerfiles from a representative sample of 560 projects. Integrating quality checks, e.g., to issue version pinning warnings, into the container build process could result into more reproducible builds. The most popular projects change more often than the rest of the Docker population, with 5.81 revisions per year and 5 lines of code changed on average. Most changes deal with dependencies, that are currently stored in a rather unstructured manner. We propose to introduce an abstraction that, for instance, could deal with the intricacies of different package managers and could improve migration to more light-weight images.",,Electronic:978-1-5386-1544-7; POD:978-1-5386-1545-4,10.1109/MSR.2017.67,,https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=7962382,Docker;GitHub;empirical software engineering,Computer languages;Containers;Ecosystems;Sociology;Software;Statistics;Tools,software engineering;source code (software),GitHub;docker container ecosystem;docker-using projects;dockerfile evolution;software development,,,,,,,,20-21 May 2017,,IEEE,IEEE Conferences,,10
An Empirical Study on Android-Related Vulnerabilities,M. Linares-V͍squez; G. Bavota; C. Escobar-Vel͍squez,"Syst. & Comput. Eng. Dept., Univ. de los Andes, Bogota, Colombia",2017 IEEE/ACM 14th International Conference on Mining Software Repositories (MSR),20170703,2017,,,2,13,"Mobile devices are used more and more in everyday life. They are our cameras, wallets, and keys. Basically, they embed most of our private information in our pocket. For this and other reasons, mobile devices, and in particular the software that runs on them, are considered first-class citizens in the software-vulnerabilities landscape. Several studies investigated the software-vulnerabilities phenomenon in the context of mobile apps and, more in general, mobile devices. Most of these studies focused on vulnerabilities that could affect mobile apps, while just few investigated vulnerabilities affecting the underlying platform on which mobile apps run: the Operating System (OS). Also, these studies have been run on a very limited set of vulnerabilities. In this paper we present the largest study at date investigating Android-related vulnerabilities, with a specific focus on the ones affecting the Android OS. In particular, we (i) define a detailed taxonomy of the types of Android-related vulnerability, (ii) investigate the layers and subsystems from the Android OS affected by vulnerabilities, and (iii) study the survivability of vulnerabilities (i.e., the number of days between the vulnerability introduction and its fixing). Our findings could help OS and apps developers in focusing their verification & validation activities, and researchers in building vulnerability detection tools tailored for the mobile world.",,Electronic:978-1-5386-1544-7; POD:978-1-5386-1545-4,10.1109/MSR.2017.60,,https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=7962350,Android;operating system;taxonomy;vulnerabilities,Androids;Humanoid robots;Libraries;Malware;Mobile communication;Security;Smart phones,Android (operating system);mobile computing;operating systems (computers);program verification;security of data,Android OS;Android-related vulnerabilities;information privacy;mobile apps;mobile devices;operating system;software vulnerabilities;validation activities;verification activities;vulnerability detection tools,,,,,,,,20-21 May 2017,,IEEE,IEEE Conferences,,11
An Exploratory Study on Assessing the Impact of Environment Variations on the Results of Load Tests,R. Gao; Z. M. Jiang,"Software Constr., AnaLytics & Evaluation Lab., York Univ., Toronto, ON, Canada",2017 IEEE/ACM 14th International Conference on Mining Software Repositories (MSR),20170703,2017,,,379,390,"Large-scale software systems like Amazon and healthcare.gov are used by thousands or millions of people every day. To ensure the quality of these systems, load testing is a required testing procedure in addition to the conventional functional testing techniques like unit and system integration testing. One of the important requirements of load testing is to create a field-like test environment. Unfortunately, this task is often very challenging due to reasons like security and rapid field updates. In this paper, we have conducted an exploratory study on the impact of environment variations on the results of load tests. We have run over 110 hours load tests, which examine the system's behavior under load with various changes (e.g., installing an antivirus program) to the targeted deployment environment. We call such load tests as environment-variation-based load tests. Case studies in three open source systems have shown that there is a clear performance impact on the system's performance due to these environment changes. Different scenarios react differently to the changes in the underlying computing resources. When predicting the performance of the system under environment changes that are not previously load tested, our ensemble models out-perform (24% - 94% better) the baseline models.",,Electronic:978-1-5386-1544-7; POD:978-1-5386-1545-4,10.1109/MSR.2017.22,,https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=7962387,load testing;mining performance counters;performance analysis;software analytics,Adaptation models;Analytical models;Computational modeling;Data mining;Data models;Load modeling;Testing,program testing;public domain software,environment-variation-based load tests;environmental variations impact assessment;open source systems;software systems,,,,,,,,20-21 May 2017,,IEEE,IEEE Conferences,,11
Analyzing Program Dependencies in Java EE Applications,A. Shatnawi; H. Mili; G. El Boussaidi; A. Boubaker; Y. G. Guͩhͩneuc; N. Moha; J. Privat; M. Abdellatif,"LATECE Lab., Univ. du Quebec a Montreal, Montre&#x0301;al, QC, Canada",2017 IEEE/ACM 14th International Conference on Mining Software Repositories (MSR),20170703,2017,,,64,74,"Program dependency artifacts such as call graphs help support a number of software engineering tasks such as software mining, program understanding, debugging, feature location, software maintenance and evolution. Java Enterprise Edition (JEE) applications represent a significant part of the recent legacy applications, and we are interested in modernizing them. This modernization involves, among other things, analyzing dependencies between their various components/tiers. JEE applications tend to be multilanguage, rely on JEE container services, and make extensive use of late binding techniques-all of which makes finding such dependencies difficult. In this paper, we describe some of these difficulties and how we addressed them to build a dependency call graph. We developed our tool called DeJEE (Dependencies in JEE) as an Eclipse plug-in. We applied DeJEE on two open-source JEE applications: Java PetStore and JSP Blog. The results show that DeJEE is able to identify different types of JEE dependencies.",,Electronic:978-1-5386-1544-7; POD:978-1-5386-1545-4,10.1109/MSR.2017.6,,https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=7962356,Java EE application;Program dependency;code analysis;container services;modernization;server pages,Containers;Data mining;Java;Object oriented modeling;Servers;Software;Tools,Java;program diagnostics;software maintenance,DeJEE;Eclipse plug-in;JEE applications;JEE container services;JSP Blog;Java EE applications;Java Enterprise Edition applications;Java PetStore;dependencies in JEE;dependency call graph;late binding techniques;legacy applications;multilanguage;open-source JEE applications;program dependency analysis;program dependency artifacts;software engineering tasks,,,,,,,,20-21 May 2017,,IEEE,IEEE Conferences,,10
Bug Characteristics in Blockchain Systems: A Large-Scale Empirical Study,Z. Wan; D. Lo; X. Xia; L. Cai,"Coll. of Comput. Sci. & Technol., Zhejiang Univ., Hangzhou, China",2017 IEEE/ACM 14th International Conference on Mining Software Repositories (MSR),20170703,2017,,,413,424,"Bugs severely hurt blockchain system dependability. A thorough understanding of blockchain bug characteristics is required to design effective tools for preventing, detecting and mitigating bugs. We perform an empirical study on bug characteristics in eight representative open source blockchain systems. First, we manually examine 1,108 bug reports to understand the nature of the reported bugs. Second, we leverage card sorting to label the bug reports, and obtain ten bug categories in blockchain systems. We further investigate the frequency distribution of bug categories across projects and programming languages. Finally, we study the relationship between bug categories and bug fixing time. The findings include: (1) semantic bugs are the dominant runtime bug category, (2) frequency distributions of bug types show similar trends across different projects and programming languages, (3) security bugs take the longest median time to be fixed, (4) 35.71% performance bugs are fixed in more than one year, performance bugs take the longest average time to be fixed.",,Electronic:978-1-5386-1544-7; POD:978-1-5386-1545-4,10.1109/MSR.2017.59,,https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=7962390,blockchain;bug characteristics;empirical study,C++ languages;Computer bugs;Software;Sorting;Tools,program debugging;public domain software;security of data,blockchain bug characteristics;blockchain system dependability;bug fixing time;card sorting;open source blockchain systems;performance bugs;programming languages;runtime bug category;security bugs;semantic bugs,,,,,,,,20-21 May 2017,,IEEE,IEEE Conferences,,11
Candoia: A Platform for Building and Sharing Mining Software Repositories Tools as Apps,N. M. Tiwari; G. Upadhyaya; H. A. Nguyen; H. Rajan,"Iowa State Univ., Ames, IA, USA",2017 IEEE/ACM 14th International Conference on Mining Software Repositories (MSR),20170703,2017,,,53,63,"We propose Candoia, a novel platform and ecosystemfor building and sharing Mining Software Repositories(MSR) tools. Using Candoia, MSR tools are built as apps, and Candoia ecosystem, acting as an appstore, allows effective sharing. Candoia platform provides, data extraction tools for curating custom datasets for user projects, and data abstractions for enabling uniform access to MSR artifacts from disparate sources, which makes apps portable and adoptable across diverse software project settings of MSR researchers and practitioners. The structured design of a Candoia app and the languages selected for building various components of a Candoia app promotes easy customization. To evaluate Candoia we have built over two dozen MSR apps for analyzing bugs, software evolution, project management aspects, and source code and programming practices showing the applicability of the platform for buildinga variety of MSR apps. For testing portability of apps acrossdiverse project settings, we tested the apps using ten popularproject repositories, such as Apache Tomcat, JUnit, Node.js, etc, and found that apps required no changes to be portable. We performed a user study to test customizability and we found that five of eight Candoia users found it very easy to customize an existing app. Candoia is available for download.",,Electronic:978-1-5386-1544-7; POD:978-1-5386-1545-4,10.1109/MSR.2017.56,,https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=7962355,Candioa ecosystem;Candoia;Candoia exchange;MSR;MSR apps;MSR data,Buildings;Computer bugs;Data mining;Ecosystems;Java;Software;Tools,program debugging;project management;software tools,Candoia app;MSR tools;app customizability;apps sharing;appstore;data abstractions;data extraction tools;mining software repositories tools;programming practices;project management;software bugs;software evolution;software project settings;source code,,,,,,,,20-21 May 2017,,IEEE,IEEE Conferences,,10
Choosing an NLP Library for Analyzing Software Documentation: A Systematic Literature Review and a Series of Experiments,F. N. A. Al Omran; C. Treude,"Sch. of Comput. Sci., Univ. of Adelaide, Adelaide, SA, Australia",2017 IEEE/ACM 14th International Conference on Mining Software Repositories (MSR),20170703,2017,,,187,197,"To uncover interesting and actionable information from natural language documents authored by software developers, many researchers rely on ""out-of-the-box"" NLP libraries. However, software artifacts written in natural language are different from other textual documents due to the technical language used. In this paper, we first analyze the state of the art through a systematic literature review in which we find that only a small minority of papers justify their choice of an NLP library. We then report on a series of experiments in which we applied four state-of-the-art NLP libraries to publicly available software artifacts from three different sources. Our results show low agreement between different libraries (only between 60% and 71% of tokens were assigned the same part-of-speech tag by all four libraries) as well as differences in accuracy depending on source: For example, spaCy achieved the best accuracy on Stack Overflow data with nearly 90% of tokens tagged correctly, while it was clearly outperformed by Google's SyntaxNet when parsing GitHub ReadMe files. Our work implies that researchers should make an informed decision about the particular NLP library they choose and that customizations to libraries might be necessary to achieve good results when analyzing software artifacts written in natural language.",,Electronic:978-1-5386-1544-7; POD:978-1-5386-1545-4,10.1109/MSR.2017.42,,https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=7962368,NLP libraries;Natural language processing;Part-of-Speech tagging;Software documentation,Bibliographies;Libraries;Natural language processing;Software;Software engineering;Tools,natural language processing;software libraries;system documentation,GitHub ReadMe files;Google SyntaxNet;Stack Overflow data;natural language documents;out-of-the-box NLP libraries;part-of-speech tag;software artifacts;software documentation;spaCy,,,,,,,,20-21 May 2017,,IEEE,IEEE Conferences,,10
Classifying Code Comments in Java Open-Source Software Systems,L. Pascarella; A. Bacchelli,"Delft Univ. of Technol., Delft, Netherlands",2017 IEEE/ACM 14th International Conference on Mining Software Repositories (MSR),20170703,2017,,,227,237,"Code comments are a key software component containing information about the underlying implementation. Several studies have shown that code comments enhance the readability of the code. Nevertheless, not all the comments have the same goal and target audience. In this paper, we investigate how six diverse Java OSS projects use code comments, with the aim of understanding their purpose. Through our analysis, we produce a taxonomy of source code comments, subsequently, we investigate how often each category occur by manually classifying more than 2,000 code comments from the aforementioned projects. In addition, we conduct an initial evaluation on how to automatically classify code comments at line level into our taxonomy using machine learning, initial results are promising and suggest that an accurate classification is within reach.",,Electronic:978-1-5386-1544-7; POD:978-1-5386-1545-4,10.1109/MSR.2017.63,,https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=7962372,comment taxonomy;software quality;source code comments,Google;Java;Maintenance engineering;Measurement;Open source software;Taxonomy,Java;learning (artificial intelligence);object-oriented programming;pattern classification;public domain software;source code (software),Java OSS projects;automatic code comment classification;line level;machine learning;software component;source code comments,,,,,,,,20-21 May 2017,,IEEE,IEEE Conferences,,10
Developer Mistakes in Writing Android Manifests: An Empirical Study of Configuration Errors,A. K. Jha; S. Lee; W. J. Lee,"Sch. of Comput. Sci. & Eng., Kyungpook Nat. Univ., Daegu, South Korea",2017 IEEE/ACM 14th International Conference on Mining Software Repositories (MSR),20170703,2017,,,25,36,"Each Android app must have an Android manifest file. It is one of the most important configuration files manually written by developers. In addition to various configuration parameters required to run an app, it also contains configuration parameters which are used to implement security, compatibility, and accessibility of an app. Any mistakes in writing the manifest file can cause serious implications in terms of security, reliability, and availability of an app. In this paper, we study and report different types of mistakes committed by developers in writing Android manifest files. The study was performed on 13,483 real-world Android apps. We also present an open source rule-based static analysis tool which detects developer mistakes in the manifest file. The tool generates a warning message if it detects any misconfigurations in the manifest file. We used the tool to perform the empirical study and it generated total 59,547 configuration errors in 11,110 apps. Only 2,373 apps, among studied apps, do not have any configuration errors.",,Electronic:978-1-5386-1544-7; POD:978-1-5386-1545-4,10.1109/MSR.2017.41,,https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=7962352,Android apps;Android manifest;configuration errors;rule-based error detection,Androids;Humanoid robots;Reliability;Security;Testing;Tools;Writing,Android (operating system);configuration management;program diagnostics;public domain software;security of data;software reliability,Android app accessibility;Android app availability;Android app compatibility;Android app reliability;Android app security;Android manifest file;configuration errors;configuration files;open source rule-based static analysis tool;software developer mistakes,,,,,,,,20-21 May 2017,,IEEE,IEEE Conferences,,11
Do Not Trust Build Results at Face Value - An Empirical Study of 30 Million CPAN Builds,M. Zolfagharinia; B. Adams; Y. G. Guͩhͩnuc,"MCIS, Polytech. Montreal, Montreal, QC, Canada",2017 IEEE/ACM 14th International Conference on Mining Software Repositories (MSR),20170703,2017,,,312,322,"Continuous Integration (CI) is a cornerstone of modern quality assurance, providing on-demand builds (compilation and tests) of code changes or software releases. Despite the myriad of CI tools and frameworks, the basic activity of interpreting build results is not straightforward, due to not only the number of builds being performed but also, and especially, due to the phenomenon of build inflation, according to which one code change can be built on dozens of different operating systems, run-time environments and hardware architectures. As existing work mostly ignored this inflation, this paper performs a large-scale empirical study of the impact of OS and run-time environment on build failures on 30 million builds of the CPAN ecosystem's CI environment. We observe the evolution of build failures over time, and investigate the impact of OSes and environments on build failures. We show that distributions may fail differently on different OSes and environments and, thus, that the results of CI require careful filtering and selection to identify reliable failure data.",,Electronic:978-1-5386-1544-7; POD:978-1-5386-1545-4,10.1109/MSR.2017.7,,https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=7962381,Build;Build failure;Module;distribution;environment;operating system,Ecosystems;Electronic mail;Green products;Java;Open source software;Operating systems;Tools,integrated software;operating systems (computers);software quality;source code (software);system recovery,CPAN builds;CPAN ecosystem CI environment;build failures;build inflation;code changes;continuous integration;operating systems;quality assurance;run-time environment;software releases,,,,,,,,20-21 May 2017,,IEEE,IEEE Conferences,,10
Euphony: Harmonious Unification of Cacophonous Anti-Virus Vendor Labels for Android Malware,M. Hurier; G. Suarez-Tangil; S. K. Dash; T. F. Bissyandͩ; Y. Le Traon; J. Klein; L. Cavallaro,"Univ. of Luxembourg, Luxembourg City, Luxembourg",2017 IEEE/ACM 14th International Conference on Mining Software Repositories (MSR),20170703,2017,,,425,435,"Android malware is now pervasive and evolving rapidly. Thousands of malware samples are discovered every day with new models of attacks. The growth of these threats has come hand in hand with the proliferation of collective repositories sharing the latest specimens. Having access to a large number of samples opens new research directions aiming at efficiently vetting apps. However, automatically inferring a reference ground-truth from those repositories is not straightforward and can inadvertently lead to unforeseen misconceptions. On the one hand, samples are often mis-labeled as different parties use distinct naming schemes for the same sample. On the other hand, samples are frequently mis-classified due to conceptual errors made during labeling processes. In this paper, we analyze the associations between all labels given by different vendors and we propose a system called EUPHONY to systematically unify common samples into family groups. The key novelty of our approach is that no a-priori knowledge on malware families is needed. We evaluate our approach using reference datasets and more than 0.4 million additional samples outside of these datasets. Results show that EUPHONY provides competitive performance against the state-of-the-art.",,Electronic:978-1-5386-1544-7; POD:978-1-5386-1545-4,10.1109/MSR.2017.57,,https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=7962391,android;datasets;ground-truth;labeling;malware,Androids;Electronic mail;Engines;Humanoid robots;Labeling;Trojan horses,Android (operating system);computer viruses,Android malware;Euphony;cacophonous antivirus vendor labels;distinct naming schemes,,,,,,,,20-21 May 2017,,IEEE,IEEE Conferences,,10
Exception Evolution in Long-Lived Java Systems,H. Osman; A. Chis; C. Corrodi; M. Ghafari; O. Nierstrasz,"Software Composition Group, Univ. of Bern, Bern, Switzerland",2017 IEEE/ACM 14th International Conference on Mining Software Repositories (MSR),20170703,2017,,,302,311,"Exception handling allows developers to deal with abnormal situations that disrupt the execution flow of a program. There are mainly three types of exceptions: standard exceptions provided by the programming language itself, custom exceptions defined by the project developers, and third-party exceptions defined in external libraries. We conjecture that there are multiple factors that affect the use of these exception types. We perform an empirical study on long-lived Java projects to investigate these factors. In particular, we analyze how developers rely on the different types of exceptions in throw statements and exception handlers. We confirm that the domain, the type, and the development phase of a project affect the exception handling patterns. We observe that applications have significantly more error handling code than libraries and they increasingly rely on custom exceptions. Also, projects that belong to different domains have different preferences of exception types. For instance, content management systems rely more on custom exceptions than standard exceptions whereas the opposite is true in parsing frameworks.",,Electronic:978-1-5386-1544-7; POD:978-1-5386-1545-4,10.1109/MSR.2017.21,,https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=7962380,Exception handling;empirical study;software evolution,Content management;Java;Libraries;Measurement;Software;Standards,Java;content management;exception handling;software maintenance,content management systems;error handling code;exception evolution;exception handling patterns;exception types;external libraries;long-lived Java systems;parsing frameworks;program execution flow;programming language;third-party exceptions,,,,,,,,20-21 May 2017,,IEEE,IEEE Conferences,,9
Extracting Build Changes with BUILDDIFF,C. Macho; S. McIntosh; M. Pinzger,"Software Eng. Res. Group, Univ. of Klagenfurt, Klagenfurt, Austria",2017 IEEE/ACM 14th International Conference on Mining Software Repositories (MSR),20170703,2017,,,368,378,"Build systems are an essential part of modern software engineering projects. As software projects change continuously, it is crucial to understand how the build system changes because neglecting its maintenance can lead to expensive build breakage. Recent studies have investigated the (co-)evolution of build configurations and reasons for build breakage, but they did this only on a coarse grained level. In this paper, we present BUILDDIFF, an approach to extract detailed build changes from MAVEN build files and classify them into 95 change types. In a manual evaluation of 400 build changing commits, we show that BUILDDIFF can extract and classify build changes with an average precision and recall of 0.96 and 0.98, respectively. We then present two studies using the build changes extracted from 30 open source Java projects to study the frequency and time of build changes. The results show that the top 10 most frequent change types account for 73% of the build changes. Among them, changes to version numbers and changes to dependencies of the projects occur most frequently. Furthermore, our results show that build changes occur frequently around releases. With these results, we provide the basis for further research, such as for analyzing the (co-)evolution of build files with other artifacts or improving effort estimation approaches. Furthermore, our detailed change information enables improvements of refactoring approaches for build configurations and improvements of models to identify error-prone build files.",,Electronic:978-1-5386-1544-7; POD:978-1-5386-1545-4,10.1109/MSR.2017.65,,https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=7962386,Build Systems;Maintenance;Software Quality,Data mining;Java;Maintenance engineering;Predictive models;Software;Software engineering;Taxonomy,Java;project management;public domain software;software cost estimation;software maintenance,BUILDDIFF;MAVEN build files;build breakage;build change classification;build change extraction;build change frequency;build change time;build configuration evolution;build systems;change types;coarse grained level;effort estimation approaches;error-prone build file identification;open source Java projects;refactoring approaches;software engineering projects;version numbers,,,,,,,,20-21 May 2017,,IEEE,IEEE Conferences,,10
Extracting Code Segments and Their Descriptions from Research Articles,P. Chatterjee; B. Gause; H. Hedinger; L. Pollock,"Comput. & Inf. Sci., Univ. of Delaware, Newark, DE, USA",2017 IEEE/ACM 14th International Conference on Mining Software Repositories (MSR),20170703,2017,,,91,101,"The availability of large corpora of online software-related documents today presents an opportunity to use machine learning to improve integrated development environments by first automatically collecting code examples along with associated descriptions. Digital libraries of computer science research and education conference and journal articles can be a rich source for code examples that are used to motivate or explain particular concepts or issues. Because they are used as examples in an article, these code examples are accompanied by descriptions of their functionality, properties, or other associated information expressed in natural language text. Identifying code segments in these documents is relatively straightforward, thus this paper tackles the problem of extracting the natural language text that is associated with each code segment in an article. We present and evaluate a set of heuristics that address the challenges of the text often not being colocated with the code segment as in developer communications such as online forums.",,Electronic:978-1-5386-1544-7; POD:978-1-5386-1545-4,10.1109/MSR.2017.10,,https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=7962359,code snippet description;information extraction;mining software repositories;text analysis,Computer science;Data mining;Documentation;Electronic mail;Libraries;Natural languages;Redundancy,digital libraries;information networks;information retrieval,code segments;computer science research;digital libraries;education conference;journal articles;machine learning;natural language text;online software-related documents;research articles,,,,,,,,20-21 May 2017,,IEEE,IEEE Conferences,,10
How Open Source Projects Use Static Code Analysis Tools in Continuous Integration Pipelines,F. Zampetti; S. Scalabrino; R. Oliveto; G. Canfora; M. Di Penta,"Univ. of Sannio, Benevento, Italy",2017 IEEE/ACM 14th International Conference on Mining Software Repositories (MSR),20170703,2017,,,334,344,"Static analysis tools are often used by software developers to entail early detection of potential faults, vulnerabilities, code smells, or to assess the source code adherence to coding standards and guidelines. Also, their adoption within Continuous Integration (CI) pipelines has been advocated by researchers and practitioners. This paper studies the usage of static analysis tools in 20 Java open source projects hosted on GitHub and using Travis CI as continuous integration infrastructure. Specifically, we investigate (i) which tools are being used and how they are configured for the CI, (ii) what types of issues make the build fail or raise warnings, and (iii) whether, how, and after how long are broken builds and warnings resolved. Results indicate that in the analyzed projects build breakages due to static analysis tools are mainly related to adherence to coding standards, and there is also some attention to missing licenses. Build failures related to tools identifying potential bugs or vulnerabilities occur less frequently, and in some cases such tools are activated in a ""softer"" mode, without making the build fail. Also, the study reveals that build breakages due to static analysis tools are quickly fixed by actually solving the problem, rather than by disabling the warning, and are often properly documented.",,Electronic:978-1-5386-1544-7; POD:978-1-5386-1545-4,10.1109/MSR.2017.2,,https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=7962383,Continuous Integration;Empirical Study;Open Source Projects;Static Analysis Tools,Data mining;Encoding;History;Java;Pipelines;Software;Tools,Java;program diagnostics;public domain software;software development management,CI;GitHub;Java open source projects;Travis CI;build failures;code smells;coding standards;continuous integration infrastructure;continuous integration pipelines;open source projects;potential faults;software developers;source code adherence;static code analysis tools,,,,,,,,20-21 May 2017,,IEEE,IEEE Conferences,,10
Leveraging Automated Sentiment Analysis in Software Engineering,M. R. Islam; M. F. Zibran,"Univ. of New Orleans, New Orleans, LA, USA",2017 IEEE/ACM 14th International Conference on Mining Software Repositories (MSR),20170703,2017,,,203,214,"Automated sentiment analysis in software engineering textual artifacts has long been suffering from inaccuracies in those few tools available for the purpose. We conduct an in-depth qualitative study to identify the difficulties responsible for such low accuracy. Majority of the exposed difficulties are then carefully addressed in developing SentiStrength-SE, a tool for improved sentiment analysis especially designed for application in the software engineering domain. Using a benchmark dataset consisting of 5,600 manually annotated JIRA issue comments, we carry out both quantitative and qualitative evaluations of our tool. SentiStrength-SE achieves 73.85% precision and 85% recall, which are significantly higher than a state-of-the-art sentiment analysis tool we compare with.",,Electronic:978-1-5386-1544-7; POD:978-1-5386-1545-4,10.1109/MSR.2017.9,,https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=7962370,,Benchmark testing;Electronic mail;Gold;Sentiment analysis;Software;Software engineering;Tools,sentiment analysis;software tools,SentiStrength-SE tool;automated sentiment analysis;benchmark dataset;software engineering textual artifacts,,,,,,,,20-21 May 2017,,IEEE,IEEE Conferences,,11
Mining Change Histories for Unknown Systematic Edits,T. Molderez; R. Stevens; C. De Roover,"Software Languages Lab., Vrije Univ. Brussel, Brussels, Belgium",2017 IEEE/ACM 14th International Conference on Mining Software Repositories (MSR),20170703,2017,,,248,256,"Software developers often need to repeat similar modifications in multiple different locations of a system's source code. These repeated similar modifications, or systematic edits, can be both tedious and error-prone to perform manually. While there are tools that can be used to assist in automating systematic edits, it is not straightforward to find out where the occurrences of a systematic edit are located in an existing system. This knowledge is valuable to help decide whether refactoring is needed, or whether future occurrences of an existing systematic edit should be automated. In this paper, we tackle the problem of finding unknown systematic edits using a closed frequent itemset mining algorithm, operating on sets of distilled source code changes. This approach has been implemented for Java programs in a tool called SysEdMiner. To evaluate the tool's precision and scalability, we have applied it to an industrial use case.",,Electronic:978-1-5386-1544-7; POD:978-1-5386-1545-4,10.1109/MSR.2017.12,,https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=7962375,Systematic edits;change distilling;frequent itemset mining,Data mining;Indexes;Itemsets;Java;Software;Systematics;Tools,Java;data mining;history;software maintenance;source code (software),Java programs;SysEdMiner;automating systematic edits;change history mining;closed frequent itemset mining algorithm;distilled source code changes;industrial use case;unknown systematic edits,,1,,,,,,20-21 May 2017,,IEEE,IEEE Conferences,,8
"Oops, My Tests Broke the Build: An Explorative Analysis of Travis CI with GitHub",M. Beller; G. Gousios; A. Zaidman,"Delft Univ. of Technol., Delft, Netherlands",2017 IEEE/ACM 14th International Conference on Mining Software Repositories (MSR),20170703,2017,,,356,367,"Continuous Integration (CI) has become a best practice of modern software development. Yet, at present, we have a shortfall of insight into the testing practices that are common in CI-based software development. In particular, we seek quantifiable evidence on how central testing is to the CI process, how strongly the project language influences testing, whether different integration environments are valuable and if testing on the CI can serve as a surrogate to local testing in the IDE. In an analysis of 2,640,825 Java and Ruby builds on Travis CI, we find that testing is the single most important reason why builds fail. Moreover, the programming language has a strong influence on both the number of executed tests, their run time, and proneness to fail. The use of multiple integration environments leads to 10% more failures being caught at build time. However, testing on Travis CI does not seem an adequate surrogate for running tests locally in the IDE. To further research on Travis CI with GitHub, we introduce TravisTorrent.",,Electronic:978-1-5386-1544-7; POD:978-1-5386-1545-4,10.1109/MSR.2017.62,,https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=7962385,,Best practices;Java;Programming;Software;Testing;Tools,integrated software;program testing;software engineering,GitHub;Travis CI;TravisTorrent;continuous integration;programming language;software development;software testing practices,,4,,,,,,20-21 May 2017,,IEEE,IEEE Conferences,,11
